title,release_date,type,runtime,genre,director,cast,country,language,production_company,synopsis,tags,imdb_rating,imdb_review_count,imdb_id
어트랙션,2017-01-26,movie,132,"드라마, 로맨스, SF, 모험",,,,,Vodorod 2011,,"extraterrestrial technology, alien, ufo, extraterrestrial, survival, compassion, urban setting, family issues, ufo crash site, alien ship, being human, human alien love, urban survival",,,tt4731148
더 디제스터 아티스트,2017-03-12,movie,104,"코미디, 드라마",,,,,New Line Cinema,,"immigrant, jealousy, based on novel or book, ambition, biography, based on true story, behind the scenes, disaster, hollywood, desire, aftercreditsstinger, duringcreditsstinger, wealthy man, strange behavior, strange person, socially awkward, film production",,,tt3521126
컬트 오브 처키,2017-10-12,movie,91,"공포, 스릴러",,,,,Universal 1440 Entertainment,,"voodoo, evil doll, mental institution, killer doll, serial killer, slasher, aftercreditsstinger, killer toys, toy comes to life, possessed doll, supernatural power",,,tt3280262
제럴드의 게임,2017-09-29,movie,104,"공포, 스릴러",,,,,Intrepid Pictures,,"child abuse, based on novel or book, childhood trauma, sorrow, car accident, eclipse, dog, ghost, memoirs",,,tt3748172
"아이, 토냐",2017-12-07,movie,119,"드라마, 코미디",,,,,LuckyChap Entertainment,,"sports, competition, olympic games, portland, oregon, biography, based on true story, rivalry, figure skating, domestic violence, poverty, overbearing mother, ice skating, 1990s, winter sport, abusive mother, emotional abuse, mother daughter relationship",,,tt5580036
기동순찰대,2017-03-23,movie,101,"액션, 코미디, 범죄",,,,,Primate Pictures,,"police, police corruption, los angeles, california, buddy cop",,,tt0493405
브라이트,2017-12-22,movie,117,"판타지, 액션, 스릴러",,,,,Clubhouse Pictures,,"police, orcs, elves, magic, fairy, los angeles, california",,,tt5519340
타임루프: 벗어날 수 없는,2017-11-05,movie,112,"SF, 공포, 스릴러",,,,,Snowfort Pictures,,"suicide, sibling relationship, brother, supernatural, cult, childhood trauma, time loop, resolution, time manipulation",,,tt3986820
리얼,2017-06-28,movie,137,"액션, 범죄, 스릴러",,,,,CJ Entertainment,,"drug addiction, film noir, dissociative identity disorder",,,tt6904062
청불학원,2017-03-14,movie,87,"코미디, 드라마, 로맨스",,,,,Road House,,softcore,,,tt13039100
고잉 인 스타일,2017-04-06,movie,96,"범죄, 코미디",,,,,Village Roadshow Pictures,,"retiree, old man, bank robbery, retired, elderly, bank heist",,,tt2568862
The Power of the Present,2017-06-27,movie,140,다큐멘터리,,,,,Lionsgate,,"special feature, power rangers, mighty morphin power rangers, blu-ray extra",,,
스탈린이 죽었다!,2017-10-20,movie,107,"코미디, 드라마, 역사",,,,,Gaumont,,"chaos, dictator, socialism, dark comedy, satire, biography, based on true story, joseph stalin, death, military, political satire, regime, 1950s",,,tt4686844
더 시크릿 하우스,2017-10-27,movie,111,"스릴러, 공포, 미스터리",,,,,Telecinco Cinema,,"beach, sibling relationship, library, rifle, abandoned house, flashback, murder, mental illness, attic, morse code, 1960s, orphan siblings, fear of mirrors, intense, distressing, tragic",,,tt5886440
사촌여동생,2017-02-28,movie,90,"드라마, 로맨스",,,,,,,softcore,,,tt10102164
서핑 업 2: 웨이브 마니아,2017-01-26,movie,84,"애니메이션, 가족, 코미디",,,,,Sony Pictures Animation,,"surfer, sports, sequel, disrespectful",,,tt5513260
브이아이피,2017-08-23,movie,128,"범죄, 스릴러, 액션",,,,,Peppermint & Company,,"central intelligence agency (cia), spy, fugitive, neo-noir, busan, south korea, inter-korean relations, national intelligence service (nis)",,,tt6413410
메리와 마녀의 꽃,2017-07-08,movie,103,"모험, 애니메이션, 가족, 판타지",,,,,STUDIO PONOC,,"witch, based on novel or book, magic, cat, school of witchcraft, based on children's book, anime",,,tt6336356
사탄의 베이비시터,2017-10-13,movie,85,"코미디, 공포",,,,,Wonderland Sound and Vision,,"babysitter, bully, crush, corpse, satanic ritual, satanic cult, spin the bottle, awestruck",,,tt4225622
넛잡 2,2017-08-11,movie,91,"애니메이션, 가족, 모험, 코미디",,,,,GulfStream Pictures,,"squirrel, mayor, villain, anthropomorphism, animals, nut",,,tt3486626
죽음의 암살자,2017-06-06,movie,96,"액션, 범죄",,,,,March On Productions,,"nurse, fbi, revenge, shootout, hospital, mysterious stranger, international intrigue, foreign gang",,,tt5767628
மெர்சல்,2017-10-18,movie,161,"스릴러, 액션, 범죄",,,,,Sri Thenandal Films,,"medical error, medical scandal, gst",,,tt6485666
쿠로코의 농구: 라스트 게임,2017-03-18,movie,90,"애니메이션, 코미디",,,,,Bandai Visual,,"sports, basketball, sequel, based on manga, shounen, anime",,,tt6728390
블리딩 스틸,2017-12-18,movie,109,"SF, 액션, 모험, 스릴러",,,,,Heyi Pictures,,"future, special forces, agent, criminal gang",,,tt5813366
소드 아트 온라인 -오디널 스케일-,2017-02-18,movie,119,"애니메이션, 액션, 모험, 판타지, SF",,,,,A-1 Pictures,,"virtual reality, sword, sword fight, survival, anime, mmorpg, vrmmo",,,tt5544384
달콤한섹스,2017-07-06,movie,89,"로맨스, 드라마",,,,,,,softcore,,,tt12937574
우디 우드페커,2017-10-05,movie,91,"코미디, 가족, 애니메이션",,,,,Universal Pictures,,woodpecker,,,tt2114504
특수기동대 3: 언더 시즈,2017-08-01,movie,89,"액션, 범죄, 스릴러",,,,,Original Film,,s.w.a.t.,,,tt6014472
서버비콘,2017-10-26,movie,105,"스릴러, 범죄, 드라마, 미스터리",,,,,Black Bear Pictures,,dark comedy,,,tt0491175
오버로드 불사자의 왕,2017-02-25,movie,103,"애니메이션, 액션, 모험, 판타지",,,,,Madhouse,,"video game, magic, anti hero, supernatural, compilation, edited from tv series, anime, isekai, based on light novel, vrmmo",,,tt6634906
킬링 디어,2017-10-20,movie,109,"드라마, 스릴러, 미스터리",,,,,Element Pictures,,"husband wife relationship, hostage, psychopath, insanity, blackmail, surgeon, paralysis, dysfunctional family, paranormal, revenge, hospital, cruelty, brutality, cafe, cardiologist, recovering alcoholic, open heart surgery",,,tt5715874
"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",2017-08-18,movie,90,"애니메이션, 드라마, 판타지, 로맨스",,,,,SHAFT,,"time warp, fireworks, supernatural, male friendship, lighthouse, slice of life, train, summer, junior high school, transfer student, anime, transfer, mother daughter relationship, based on tv series, japanese junior high schooler",,,tt6317962
2시 22분,2017-06-29,movie,99,"SF, 미스터리, 스릴러, 로맨스",,,,,Screen Australia,,"new york city, deja vu, airport, birthday, routine, ex-girlfriend, artist, jfk international airport, premonition, co-workers relationship, new york subway, grand central station, unusual phenomena, star crossed lovers, biking, strange, air traffic controller, pattern",,,tt1131724
팬텀 스레드,2017-12-25,movie,130,"드라마, 로맨스",,,,,Focus Features,,"london, england, husband wife relationship, obsession, dressmaker, fashion designer, muse, doctor, wedding, fashion, fashion show, haute couture, fictional biography, 1950s, calm, fashion industry, brother sister relationship, romantic",,,tt5776858
무한의 주인: 불멸의 검,2017-04-29,movie,140,"액션, 판타지, 모험",,,,,TV Asahi,,"japan, samurai, revenge, based on manga, ronin, rape and revenge, jidaigeki, immortal",,,tt5084170
딸의 친구,2017-01-19,movie,93,로맨스,,,,,,,softcore,,,tt12625184
애쉬 래드: 트롤의 숲,2017-09-29,movie,100,"모험, 판타지",,,,,Sirena Film,,"troll, based on fairy tale, teenage protagonist",,,tt5628418
파르바나 - 아프가니스탄의 눈물,2017-11-17,movie,94,"애니메이션, 전쟁, 드라마, 가족",,,,,Aircraft Pictures,,"based on novel or book, arranged marriage, cartoon, imprisonment, afghanistan, father, taliban, poverty, family, disguise, gender, adult animation, culture, religious intolerance, breadwinner, father daughter relationship",,,tt3901826
정글,2017-06-27,movie,115,"모험, 드라마, 스릴러",,,,,Screen Queensland,,"based on novel or book, river, hallucination, bolivia, forest, amazon rainforest, based on true story, alone, survival, jungle, raft, drugs, south america, rainforest, tense, melodramatic",,,tt3758172
The Stalker Club,2017-04-15,movie,90,"TV 영화, 미스터리, 스릴러",,,,,Golden Oak Entertainment,,,,,tt6337910
마이 리틀 포니: 더 무비,2017-10-05,movie,99,"가족, 애니메이션, 모험, 판타지",,,,,Lionsgate,,"friendship, villain, pony, based on toy, journey, based on tv series",,,tt4131800
극장판 짱구는 못말려: 습격!! 외계인 덩덩이,2017-04-15,movie,120,"가족, 애니메이션, 코미디",,,,,Shin-Ei Animation,,,,,tt6809936
군함도,2017-07-26,movie,132,"액션, 역사, 드라마, 전쟁",,,,,Filmmaker R&K,,"forced labour, korean resistance, japanese occupation of korea, gunkanjima",,,tt5969696
조작된 도시,2017-02-09,movie,126,"액션, 스릴러, 범죄",,,,,TPS Company,,"video game, falsely accused, prison escape, murder, jail, gamer, hacking",,,tt6399158
The Blackwell Ghost,2017-08-11,movie,59,공포,,,,,Independent Documentary,,"haunted house, paranormal phenomena, mockumentary, paranormal, paranormal investigation, ghost, found footage, paranormal activity",,,tt7450356
47미터,2017-05-25,movie,89,"공포, 스릴러",,,,,Lantica Media,,"sibling relationship, diving, shark attack, cage, creature, shark, trapped underwater ",,,tt2932536
Colao,2017-11-30,movie,88,코미디,,,,,,,"coffee, romcom, family, dominican republic",,,tt6390756
명탐정 코난: 진홍의 연가,2017-04-15,movie,112,"애니메이션, 범죄, 미스터리, 액션",,,,,TMS Entertainment,,"detective, romance, bombing, murder mystery, shounen, anime, karuta",,,tt5692622
스톰: 위대한 여정,2017-01-19,movie,105,"모험, 가족, 역사",,,,,Flying Moon Filmproduktion GmbH,,"inquisition, freedom of speech, press freedom, church, reformation, 16th century",,,tt3568804
올라프의 겨울왕국 어드벤처,2017-10-27,movie,22,"애니메이션, 가족, 모험, 코미디, 판타지",,,,,Walt Disney Pictures,,"holiday, cartoon, snowman, christmas, short film, featurette",,,tt5452780
트라우마,2017-12-25,movie,106,"공포, 스릴러, 드라마",,,,,Trauma Spa,,"trauma, chile, military dictatorship, history, tortura",,,tt6705640
부라더,2017-11-02,movie,102,코미디,,,,,Soo Film,,,,,tt7967580
노 게임 노 라이프 -제로-,2017-07-15,movie,106,"모험, 애니메이션, 드라마, 판타지, 로맨스",,,,,Madhouse,,"based on novel or book, magic, anti hero, supernatural, post-apocalyptic future, prequel, end of the world, tragedy, disaster, game, anime, high fantasy, battle of wits, based on light novel",,,tt5914996
윔피 키드: 가족 여행의 법칙,2017-05-19,movie,91,"코미디, 가족, 모험",,,,,20th Century Fox,,"road trip, based on children's book, family, disrespectful, dubious",,,tt6003368
원더우먼 스토리,2017-10-13,movie,108,"드라마, 로맨스",,,,,Topple Productions,,"comic book, biography, polyamory, bdsm, censorship, freedom of expression",,,tt6133130
형님아내3 (아랫집 부인),2017-01-14,movie,90,드라마,,,,,,,softcore,,,
어린 형수 3,2017-12-05,movie,81,로맨스,,,,,,,softcore,,,
엄마친구들,2017-05-01,movie,84,로맨스,,,,,,,softcore,,,
코드 기아스 반역의 를르슈 I -흥도-,2017-10-21,movie,135,"SF, 애니메이션, 드라마, 액션",,,,,SUNRISE,,"mecha, giant robot, compilation, military, edited from tv series, anime, real robot",,,tt8100900
강박이 똑똑!,2017-09-01,movie,96,코미디,,,,,Atresmedia,,obsessive compulsive disorder (ocd),,,tt6060156
파라독스,2017-08-25,movie,100,"액션, 모험, 범죄, 스릴러",,,,,Aether Film Production,,"kidnapping, organ trafficking",,,tt7245176
반전인생,2017-06-30,movie,110,"코미디, 판타지",,,,,Colordance Pictures,,,,,tt3308358
쿵푸 요가,2017-01-27,movie,107,"코미디, 미스터리, 가족, 액션, 모험",,,,,Shinework Media,,"affectation, ironic, joyous, hilarious, ambiguous, comforting, compassionate, condescending, disapproving, doubtful, dubious, hopeful, joyful",,,tt4217392
더 서클,2017-04-27,movie,110,"드라마, 스릴러, SF",,,,,Parkes+MacDonald Image Nation,,"technology, video surveillance, criminal, cyber thriller, technicians, tech company, techno thriller",,,tt4287320
വീരം,2017-02-24,movie,100,"액션, 드라마, 역사",,,,,Chandrakala Arts,,"cheating, based on play or musical, kerala, ballads of north malabar",,,tt5886216
룸 이스케이프,2017-06-19,movie,81,"공포, 스릴러",,,,,Universum Film,,"death match, escape room",,,tt5159414
하이큐!! 재능과 센스,2017-09-15,movie,89,"애니메이션, 드라마",,,,,Production I.G,,"high school, sports, competition, volleyball, high school sports, compilation, based on manga, shounen, anime, school club, japanese high school, bukatsu",,,tt7328554
동창회의 목적: 더 비기닝,2017-02-02,movie,98,"코미디, 로맨스",,,,,,,softcore,,,
악녀,2017-06-08,movie,123,"액션, 범죄, 드라마, 스릴러",,,,,Apeitda,,"assassin, katana, revenge, hand to hand combat, aggressive, korean chinese, national intelligence service (nis)",,,tt6777338
올리고당 더 무비,2017-06-15,movie,103,드라마,,,,,,,softcore,,,
사탄의 숭배자,2017-09-28,movie,107,"드라마, 공포, 미스터리",,,,,CJ Entertainment,,"mother, funeral, cemetery, wheelchair, haunted house, haunting, radio, remake, sibling, family, vinyl record, ghost, well, money problems, sign languages, absent parent, haunted, loss of mother, terror",,,tt7076834
나를 기억해,2017-11-26,movie,102,스릴러,,,,,Kidari ENT,,,,,tt8134688
매혹당한 사람들,2017-06-23,movie,94,드라마,,,,,American Zoetrope,,"based on novel or book, remake, sexual tension, period drama, union soldier, virginia, american civil war, woman director, confederacy, 19th century, girls' school",,,tt5592248
